EHVA inc. Automated Measurement
File created on 02/03/2023 08:52:11
Result Name: Optical spectrum IL Output 1
Result Description: Optical spectrum of the polarization-averaged insertion loss, i.e. optical power (dBm) vs wavelength (nm) for the Output 1. The calibration include the fibers, but not the fiber array.
Result Created: 02/01/2023 21:31:33
Result Id: 9840
Result Unit Symbol: dBm
Domain Unit Symbol: nm
Wafer Name: SiEPICActive2022
Reticle Name: SiEPICActive2022
Die Name: jvillegas02
Component Name: topo_MZI_01
1520,-41.453556060791016
1520.0100000000002,-41.453556060791016
1520.02,-41.453556060791016
1520.03,-41.453556060791016
1520.0400000000002,-41.453556060791016
1520.05,-41.453556060791016
1520.06,-41.453556060791016
1520.0700000000002,-41.453556060791016
1520.0800000000002,-41.453556060791016
1520.09,-41.453556060791016
1520.1000000000001,-41.692176818847656
1520.1100000000001,-41.625770568847656
1520.12,-41.750240325927734
1520.13,-41.73805618286133
1520.14,-41.564353942871094
1520.1499999999999,-41.52288055419922
1520.16,-41.583824157714844
1520.17,-41.454010009765625
1520.18,-41.51506423950195
1520.19,-41.440975189208984
1520.2,-41.4064826965332
1520.21,-41.32194900512695
1520.22,-41.225345611572266
1520.23,-41.17041015625
1520.24,-41.205440521240234
1520.25,-41.25349426269531
1520.26,-41.19221496582031
1520.2700000000002,-41.222660064697266
1520.2800000000002,-41.17997741699219
1520.29,-41.134361267089844
1520.3000000000002,-41.01002502441406
1520.3100000000002,-41.10464859008789
1520.32,-41.11843490600586
1520.3300000000002,-41.06061553955078
1520.3400000000001,-41.22145462036133
1520.35,-41.23353958129883
1520.3600000000001,-41.27467346191406
1520.3700000000001,-41.441444396972656
1520.3799999999999,-41.51267623901367
1520.39,-41.50531005859375
1520.4,-41.50971984863281
1520.41,-41.6639289855957
1520.42,-41.789093017578125
1520.43,-41.888755798339844
1520.44,-41.875370025634766
1520.45,-41.91473388671875
1520.46,-41.93709945678711
1520.47,-41.98139190673828
1520.48,-42.03609085083008
1520.49,-42.111602783203125
1520.5,-42.229488372802734
1520.5100000000002,-42.14849090576172
1520.52,-42.1710090637207
1520.53,-42.106990814208984
1520.5400000000002,-42.084754943847656
1520.55,-42.07999038696289
1520.56,-42.15171813964844
1520.5700000000002,-41.91242980957031
1520.58,-41.99704360961914
1520.5900000000001,-42.08683776855469
1520.6000000000001,-42.127567291259766
1520.61,-42.21089172363281
1520.6200000000001,-42.01769256591797
1520.63,-42.028446197509766
1520.64,-41.933746337890625
1520.65,-41.90736389160156
1520.66,-41.87770080566406
1520.67,-41.8370475769043
1520.68,-41.807472229003906
1520.69,-41.72173309326172
1520.7,-41.67998123168945
1520.71,-41.630672454833984
1520.72,-41.688011169433594
1520.73,-41.552085876464844
1520.7400000000002,-41.51444625854492
1520.75,-41.619163513183594
1520.76,-41.60028839111328
1520.7700000000002,-41.72141647338867
1520.78,-41.563899993896484
1520.79,-41.53435516357422
1520.8000000000002,-41.4964714050293
1520.81,-41.521480560302734
1520.82,-41.66966247558594
1520.8300000000002,-41.68684387207031
1520.8400000000001,-41.86662673950195
1520.85,-41.88081741333008
1520.8600000000001,-41.885765075683594
1520.8700000000001,-41.89304733276367
1520.88,-41.87263488769531
1520.89,-41.9777946472168
1520.9,-41.89064025878906
1520.91,-41.920066833496094
1520.92,-41.7515754699707
1520.93,-41.88370895385742
1520.94,-41.98809051513672
1520.95,-41.933475494384766
1520.96,-41.87815856933594
1520.9700000000003,-41.83987808227539
1520.98,-41.9341926574707
1520.99,-41.96102523803711
1521.0000000000002,-41.79212188720703
1521.01,-41.78398513793945
1521.02,-41.658084869384766
1521.0300000000002,-41.74870681762695
1521.04,-41.57847213745117
1521.05,-41.54938888549805
1521.0600000000002,-41.50521469116211
1521.0700000000002,-41.49183654785156
1521.08,-41.61711502075195
1521.0900000000001,-41.46314239501953
1521.1000000000001,-41.494163513183594
1521.11,-41.421268463134766
1521.1200000000001,-41.41117477416992
1521.13,-41.46584701538086
1521.1399999999999,-41.34465789794922
1521.15,-41.34166717529297
1521.16,-41.219688415527344
1521.1699999999998,-41.329872131347656
1521.18,-41.25214385986328
1521.19,-41.21592330932617
1521.2,-41.34597396850586
1521.21,-41.041526794433594
1521.22,-41.09703063964844
1521.23,-40.917991638183594
1521.24,-40.92957305908203
1521.25,-40.94368362426758
1521.2600000000002,-40.856712341308594
1521.27,-40.880699157714844
1521.28,-40.73770523071289
1521.2900000000002,-40.84415054321289
1521.3000000000002,-40.872467041015625
1521.31,-40.94425964355469
1521.3200000000002,-41.03749084472656
1521.3300000000002,-40.98844909667969
1521.34,-41.09611129760742
1521.3500000000001,-41.05658721923828
1521.3600000000001,-41.15535354614258
1521.37,-41.07050323486328
1521.38,-41.04384994506836
1521.39,-41.047607421875
1521.4,-41.10677719116211
1521.41,-41.41957092285156
1521.42,-41.37043762207031
1521.43,-41.28879165649414
1521.44,-41.374393463134766
1521.45,-41.2764892578125
1521.46,-41.474388122558594
1521.47,-41.46794509887695
1521.48,-41.437477111816406
1521.49,-41.49842834472656
1521.5,-41.47607421875
1521.51,-41.38453674316406
1521.52,-41.21369934082031
1521.5300000000002,-41.207340240478516
1521.54,-41.19952392578125
1521.5500000000002,-41.17237854003906
1521.5600000000002,-41.11777877807617
1521.57,-41.143714904785156
1521.5800000000002,-41.19696807861328
1521.5900000000001,-41.202571868896484
1521.6,-41.09816360473633
1521.6100000000001,-40.999027252197266
1521.6200000000001,-40.94892501831055
1521.63,-41.127872467041016
1521.64,-41.028934478759766
1521.65,-41.052242279052734
1521.66,-40.969749450683594
